form	lemma	POS	morph
དབུ་	དབུ་	NOUN
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
།		PUNCT
རྟ་	རྟ་	NOUN
ཐོག་	ཐོག་	NOUN
ཏུ་	ལ་	PART
དྲི་བ་	དྲི་བ་	VERB
གཏམ་	གཏམ་	NOUN
ལབ་	ལབ་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གཅིག་	གཅིག་	NUM
ལ་	ལ་	PART
གཅིག་	གཅིག་	NUM
མགུབ་		NON_WORD
ཡན་	ཡན་	ADV
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དང་	དང་	NO_POS
མཇལ་འཕྲད་	མཇལ་འཕྲད་	NO_POS
བྱ་	བྱ་	VERB
རྟིང་	རྟིང་	NO_POS
།		PUNCT
རྒྱལ་རྒྱུད་	རྒྱལ་རྒྱུད་	NOUN
མི་དཔོན་	མི་དཔོན་	NO_POS
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རྩ་	རྩ་	NUM
ར་	ལ་	PART
།		PUNCT
ཧོར་	ཧོར་	PROPN
ཡུལ་	ཡུལ་	NOUN
ན་	ལ་	PART
།		PUNCT
ཨུ་	ཨུ་	NO_POS
ལུག་	ལུག་	NOUN
ཟེར་བ་	ཟེར་བ་	VERB
འི་	གི་	PART
མི་དཔོན་	མི་དཔོན་	NO_POS
བཟང་པོ་	བཟང་པོ་	ADJ
གཅིག་	གཅིག་	NUM
འདུག་	འདུག་	VERB
དེ་	སྟེ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
རྩ་	རྩ་	NUM
རུ་	ལ་	PART
སྡོད་	སྡོད་	VERB
འོས་པ་	འོས་པ་	VERB
གཅིག་	གཅིག་	NUM
འདུག་	འདུག་	VERB
ཅེས་	ཅེས་	PART
ལབ་པ་	ལབ་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གཏམ་	གཏམ་	NOUN
དེ་	སྟེ་	PART
གོང་མ་	གོང་མ་	ADJ
ས་	གིས་	PART
གསན་	གསན་	NO_POS
ན་	ནས་	PART
ཨུ་	ཨུ་	NO_POS
ལུག་	ལུག་	NOUN
འབོད་	འབོད་	VERB
མཁན་	མཁན་	PROPN
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	PART
གཏགས་		NON_WORD
ན་	ནས་	PART
།		PUNCT
ནང་བློན་	ནང་བློན་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
ཀྱང་བ་	ཀྱང་བ་	PART
ཡན་	ཡན་	ADV
ལ་	ལ་	PART
ཕན་	ཕན་	NOUN
གཏགས་པ་	གཏགས་པ་	NON_WORD
འི་	གི་	PART
།		PUNCT
གཏམ་	གཏམ་	NOUN
རྟིང་	རྟིང་	NO_POS
ལ་	ལ་	PART
ཡོད་	ཡོད་	VERB
།		PUNCT
དེ་	དེ་	DET
ར་བ་	ར་བ་	PART
ཡན་	ཡན་	ADV
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དང་	དང་	NO_POS
མཇལ་	མཇལ་	NO_POS
།		PUNCT
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
དུ་	ལ་	PART
སྟོན་མོ་	སྟོན་མོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
གདན་	གདན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ན་	ལ་	PART
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
མཇལ་བ་	མཇལ་བ་	VERB
འི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
དང་	དང་	NO_POS
འགྲོ་ལུགས་	འགྲོ་ལུགས་	OTHER
།		PUNCT
ཞུ་བ་	ཞུ་བ་	VERB
འི་	གི་	PART
གཏམ་	གཏམ་	NOUN
བརྗོད་	བརྗོད་	VERB
མཁས་པ་	མཁས་པ་	VERB
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
ར་	ལ་	PART
འདུག་པ་	འདུག་པ་	VERB
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
མཁྱེན་	མཁྱེན་	VERB
ན་	ནས་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
མི་	མི་	PART
བཟང་པོ་	བཟང་པོ་	ADJ
ཁོ་པ་	ཁོ་པ་	NO_POS
ལ་	ལ་	PART
འདུག་	འདུག་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
དགོངས་	དགོངས་	VERB
ནས་་	ནས་བ་	PART
ཡན་	ཡན་	ADV
གྱི་	གི་	PART
ཚབ་	ཚབ་	NOUN
ཏུ་	ལ་	PART
།		PUNCT
གོང་མ་	གོང་མ་	ADJ
འི་	གི་	PART
རེ་	རེ་	NOUN
དཔོན་	དཔོན་	NOUN
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
།		PUNCT
གསེར་ཡིག་པ་	གསེར་ཡིག་པ་	NO_POS
བྱིན་པོ་	བྱིན་པོ་	NO_POS
དེ་	སྟེ་	PART
ལ་	ལ་	PART
།		PUNCT
གནང་སྦྱིན་	གནང་སྦྱིན་	NO_POS
བཟང་པོ་	བཟང་པོ་	ADJ
བྱ་	བྱ་	VERB
།		PUNCT
ལོ་	གོ་	PART
ལན་	ལན་	NOUN
བསྐུར་	བསྐུར་	NO_POS
ན་	ནས་	PART
བཏང་	བཏང་	VERB
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
སྡོད་	སྡོད་	VERB
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
བསྡད་	བསྡད་	NO_POS
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ཁོང་པ་	ཁོང་པ་	PRON
ཡན་	ཡན་	ADV
དང་	དང་	NO_POS
།		PUNCT
ཨུ་	ཨུ་	NO_POS
ལུག་	ལུག་	NOUN
གཉིས་	གཉིས་	NUM
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
གཅིག་	གཅིག་	NUM
བཟང་བ་	བཟང་བ་	VERB
འི་	གི་	PART
བློན་ཆེན་	བློན་ཆེན་	OTHER
གཉིས་	གཉིས་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
།		PUNCT
ཡང་	ཀྱང་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	PART
།		PUNCT
ད་བ་	ད་བ་	ADV
ཡན་	ཡན་	ADV
འདི་	འདི་	DET
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
སུ་	ལ་	PART
བཏང་	བཏང་	VERB
ན་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
དེ་	སྟེ་	PART
འཕེར་བ་	འཕེར་བ་	NO_POS
འདུག་	འདུག་	VERB
ངེད་	ངེད་	PRON
ཀྱིས་	གིས་	PART
དོན་	དོན་	NOUN
འགྲུབ་པ་	འགྲུབ་པ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
དང་	དང་	NO_POS
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
བྱེད་	བྱེད་	VERB
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
།		PUNCT
བལ་པོ་	བལ་པོ་	PROPN
ཨེ་	ཨེ་	PART
ནེར་		NON_WORD
དགའ་	དགའ་	VERB
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
བཟོ་བ་	བཟོ་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ལ་	ལ་	PART
ཞལ་ཏ་	ཞལ་ཏ་	NOUN
མཛད་	མཛད་	VERB
།		PUNCT
འཇུ་	འཇུ་	NO_POS
ཚུ་		
ལྷ་ཁང་	ལྷ་ཁང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
མ་	མ་	PART
ཧཱ་		NON_WORD
ཀ་ལ་	ཀ་ལ་	NO_POS
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
ཀྱི་	གི་	PART
སྐུ་	སྐུ་	NOUN
བཞེངས་	བཞེངས་	NO_POS
།		PUNCT
རབ་གནས་	རབ་གནས་	NOUN
བླ་མ་	བླ་མ་	NOUN
རང་	རང་	PRON
གིས་	གིས་	PART
མཛད་	མཛད་	VERB
།		PUNCT
མགོན་པོ་	མགོན་པོ་	NOUN
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
ཕྱོགས་	ཕྱོགས་	NOUN
ལ་	ལ་	PART
གཟིགས་	གཟིགས་	VERB
སུ་	ལ་	PART
བཅུགསློབ་		NON_WORD
དཔོན་	དཔོན་	NOUN
དམ་པ་	དམ་པ་	VERB
ཀུན་དགའ་	ཀུན་དགའ་	PROPN
དེ་	དེ་	DET
ར་	ལ་	PART
།		PUNCT
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
མཛད་པ་	མཛད་པ་	VERB
ལ་	ལ་	PART
བསྐོས་	བསྐོས་	NO_POS
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
ལ་	ལ་	PART
ཆིང་སང་	ཆིང་སང་	NO_POS
གྱི་	གི་	PART
མིང་	མིང་	NOUN
དམ་ཁ་	དམ་ཁ་	NOUN
བྱིན་	བྱིན་	VERB
ན་	ནས་	PART
།		PUNCT
གྲོག་	གྲོག་	NOUN
ལ་	ལ་	PART
རྒྱ་	རྒྱ་	NOUN
འི་	གི་	PART
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
བྱང་	བྱང་	NOUN
བི་	བི་	NO_POS
ཐང་ཆུ་	ཐང་ཆུ་	NO_POS
འི་	གི་	PART
ཕིང་		NON_WORD
ཆད་	ཆད་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
འི་	གི་	PART
མཁས་པ་	མཁས་པ་	VERB
ཞིག་	ཅིག་	PART
ཀྱང་	ཀྱང་	PART
བཏང་	བཏང་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
གི་	གི་	PART
འགོ་	འགོ་	NO_POS
བྱ་	བྱ་	VERB
ཧོར་	ཧོར་	PROPN
དམག་	དམག་	NOUN
བྱིངས་པོ་	བྱིངས་པོ་	NOUN
བརྫངས་	བརྫངས་	NO_POS
ན་	ནས་	PART
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
ལོངས་	ལོངས་	VERB
ལ་	ལ་	PART
ཤོག་	ཤོག་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ལུང་	ལུང་	NOUN
བྱུང་	བྱུང་	VERB
དུས་	དུས་	NOUN
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
ཆིང་སང་	ཆིང་སང་	NO_POS
གིས་	གིས་	PART
ངེད་	ངེད་	PRON
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
ར་	ལ་	PART
སླེབས་	སླེབས་	VERB
ན་	ནས་	PART
དམག་པོ་	དམག་པོ་	NOUN
ཆེ་	ཆེ་	VERB
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
འདྲ་	འདྲ་	VERB
མི་	མི་	PART
འདྲ་	འདྲ་	VERB
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
བྱུང་	བྱུང་	VERB
དུས་	དུས་	NOUN
།		PUNCT
ཞུ་བ་	ཞུ་བ་	VERB
གཏོང་	གཏོང་	VERB
དགོས་	དགོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ངེད་	ངེད་	PRON
ཀྱི་	གི་	PART
གསེར་ཡིག་པ་	གསེར་ཡིག་པ་	NO_POS
གོང་མ་	གོང་མ་	ADJ
འི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
སྒུག་པ་	སྒུག་པ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
དམག་	དམག་	NOUN
གི་	གི་	PART
འགྲོ་འདུག་	འགྲོ་འདུག་	NO_POS
ཇི་ལྟ་		
བྱེད་	བྱེད་	VERB
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁོ་	ཁོ་	PRON
བདེན་པ་	བདེན་པ་	VERB
ར་	ལ་	PART
འདུག་	འདུག་	VERB
ང་	ང་	PRON
འི་	གི་	PART
ལུང་	ལུང་	NOUN
ཡིན་	ཡིན་	NO_POS
གྱིས་	གིས་	PART
ལ་	ལ་	PART
ཁྱོད་	ཁྱོད་	PRON
རང་	རང་	PRON
གི་	གི་	PART
ཐག་	ཐག་	VERB
ཆོད་	ཆོད་	VERB
ལ་	ལ་	PART
།		PUNCT
བྱ་བ་	བྱ་བ་	VERB
རྣམས་	རྣམས་	DET
བསྒྲིགས་	བསྒྲིགས་	NO_POS
སུ་	ལ་	PART
ཆུག་	ཆུག་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ལུང་	ལུང་	NOUN
ཐོབ་	ཐོབ་	VERB
ན་	ནས་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
དམག་	དམག་	NOUN
ལེགས་	ལེགས་	VERB
ན་	ནས་	PART
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
ཡང་	ཀྱང་	PART
ཐོབ་	ཐོབ་	VERB
ན་	ནས་	PART
།		PUNCT
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
བླངས་པ་	བླངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཐད་	ཐད་	NOUN
ཀཐད་		NON_WORD
ཀ་		
མི་དཔོན་	མི་དཔོན་	NO_POS
གྱི་	གི་	PART
བསྐོ་	བསྐོ་	NO_POS
བཞག་	བཞག་	VERB
བྱ་	བྱ་	VERB
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
མུ་ཏིག་	མུ་ཏིག་	NOUN
གི་	གི་	PART
གོ་	གོ་	NOUN
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
དམ་ག་	དམ་ག་	NO_POS
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
བྱེད་	བྱེད་	VERB
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
ཆིང་སང་	ཆིང་སང་	NO_POS
གིས་	གིས་	PART
བཟུང་	བཟུང་	NO_POS
།		PUNCT
གཞན་	གཞན་	DET
ཆ་	ཆ་	NOUN
རྐྱེན་	རྐྱེན་	NOUN
བྱིངས་པོ་	བྱིངས་པོ་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
གདབ་	གདབ་	NO_POS
ཏུ་	ལ་	PART
བཏང་བ་	བཏང་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
ས་ཕྱོགས་	ས་ཕྱོགས་	NOUN
རྒྱུས་ཡོད་པ་	རྒྱུས་ཡོད་པ་	NO_POS
འི་	གི་	PART
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
འགའ་རེ་	འགའ་རེ་	PRON
ས་	གིས་	PART
།		PUNCT
མཁའ་	མཁའ་	NOUN
མིག་	མིག་	NOUN
གི་	གི་	PART
ས་ཆ་	ས་ཆ་	NOUN
མི་སྡེ་	མི་སྡེ་	NO_POS
བཟང་	བཟང་	VERB
ས་	ས་	ADP
ར་	ལ་	PART
ལས་ཀ་	ལས་ཀ་	OTHER
ཞུ་	ཞུ་	VERB
།		PUNCT
འཇའ་ས་	འཇའ་ས་	NO_POS
ཁྱེ་	ཁྱེ་	VERB
སོང་བ་	སོང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
བ་	པ་	PART
ཡན་	ཡན་	ADV
གྱི་	གི་	PART
འགྲིམས་	འགྲིམས་	VERB
དུ་མ་	དུ་མ་	ADJ
བཅུག་	བཅུག་	VERB
ཆ་	ཆ་	NOUN
གཅིག་པ་	གཅིག་པ་	ADJ
ར་	ལ་	PART
ང་	ང་	PRON
དང་པོ་	དང་པོ་	ADJ
ལུང་	ལུང་	NOUN
ཐོབ་	ཐོབ་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མི་དཔོན་	མི་དཔོན་	NO_POS
བསྐོས་	བསྐོས་	NO_POS
ཚར་བ་	ཚར་བ་	VERB
རྣམས་	རྣམས་	DET
བརྟན་	བརྟན་	VERB
དུ་མ་	དུ་མ་	ADJ
བཅུག་	བཅུག་	VERB
ན་	ལ་	PART
།		PUNCT
མི་སྡེ་	མི་སྡེ་	NO_POS
ཁྲུམས་	ཁྲུམས་	NO_POS
ཞིག་	ཅིག་	PART
གིས་	གིས་	PART
དོགས་	དོགས་	NO_POS
བྱ་	བྱ་	VERB
ན་	ནས་	PART
བྱ་བ་	བྱ་བ་	VERB
འཇགས་	འཇགས་	NO_POS
རྟིང་	རྟིང་	NO_POS
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འོང་	འོང་	VERB
ན་	ནས་	PART
མཇལ་བ་	མཇལ་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
རེ་	རེ་	NOUN
དང་	དང་	NO_POS
མཇལ་འཕྲད་	མཇལ་འཕྲད་	NO_POS
གྲུབ་	གྲུབ་	VERB
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཁོ་རང་	ཁོ་རང་	NO_POS
གི་	གི་	PART
ཁང་པ་	ཁང་པ་	NOUN
ར་	ལ་	PART
མ་	མ་	PART
ཡོང་བ་	ཡོང་བ་	VERB
ར་	ལ་	PART
།		PUNCT
རེ་	རེ་	NOUN
ཁང་	ཁང་	NOUN
དུ་	ལ་	PART
བསྡད་པ་	བསྡད་པ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
ལ་	ལ་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
ཁོ་	ཁོ་	PRON
ལ་	ལ་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཡོད་	ཡོད་	VERB
དགོངས་པ་	དགོངས་པ་	VERB
གཅིག་	གཅིག་	NUM
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
།		PUNCT
ཟུ་		NON_WORD
གུ་	གུ་	NOUN
ཆེ་	ཆེ་	VERB
གཅིག་བ་	གཅིག་བ་	NUM
ཡན་	ཡན་	ADV
གྱི་	གི་	PART
རྩ་	རྩ་	NUM
ར་	ལ་	PART
བཏང་	བཏང་	VERB
ན་	ནས་	PART
།		PUNCT
ཁྱོད་བ་	ཁྱོད་བ་	PRON
ཡན་	ཡན་	ADV
ཚན་པ་	ཚན་པ་	OTHER
འི་	གི་	PART
མི་	མི་	PART
ཡིན་པ་	ཡིན་པ་	AUX
གན་པ་	གན་པ་	NO_POS
ལ་	ལ་	PART
།		PUNCT
སྲ་	སྲ་	NOUN
མིང་	མིང་	NOUN
དང་ལ་	དང་ལ་	NO_POS
ས་	གིས་	PART
ཀ་	ཀ་	DET
ཆེན་པོ་	ཆེན་པོ་	ADJ
བྱིན་	བྱིན་	VERB
ན་	ནས་	PART
བཏང་བ་	བཏང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
ལེན་པ་	ལེན་པ་	VERB
ལ་	ལ་	PART
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ཕིང་		NON_WORD
ཆང་	ཆང་	NOUN
གིས་	གིས་	PART
བྱ་	བྱ་	VERB
།		PUNCT
མིང་	མིང་	NOUN
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
བླངས་	བླངས་	VERB
ན་	ནས་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
མ་	མ་	PART
ཆེ་	ཆེ་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
ཞིག་	ཅིག་	PART
བསྐུར་	བསྐུར་	NO_POS
ན་	ནས་	PART
བཏང་	བཏང་	VERB
།		PUNCT
ཟུ་		NON_WORD
གུ་	གུ་	NOUN
ཆེ་	ཆེ་	VERB
སོང་	སོང་	VERB
རྟིང་	རྟིང་	NO_POS
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
སློག་	སློག་	VERB
མི་	མི་	PART
བཏང་བ་	བཏང་བ་	VERB
ལ་མ་	ལ་མ་	NO_POS
ཟིན་	ཟིན་	VERB
།		PUNCT
ཁོ་	ཁོ་	VERB
ཆིང་སང་	ཆིང་སང་	NO_POS
ལ་	ལ་	PART
།		PUNCT
ལུང་	ལུང་	NOUN
བསྐྱལ་པ་	བསྐྱལ་པ་	NO_POS
ས་	གིས་	PART
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
ན་རེ་	ན་རེ་	ADP
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
ལུང་	ལུང་	NOUN
ངེད་	ངེད་	PRON
ལ་	ལ་	PART
འཕྲོད་	འཕྲོད་	NO_POS
།		PUNCT
ང་	ང་	PRON
འི་	གི་	PART
ཞུ་བ་	ཞུ་བ་	VERB
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	PART
ཨེ་	ཨེ་	PART
ཐེངས་	ཐེངས་	NOUN
བྲིས་པ་	བྲིས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཐེངས་	ཐེངས་	NOUN
ཟེར་བ་	ཟེར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆིང་སང་	ཆིང་སང་	NO_POS
གིས་	གིས་	PART
།		PUNCT
ང་	ང་	PRON
འི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ཐུགས་	ཐུགས་	NOUN
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
།		PUNCT
འཚམས་པ་	འཚམས་པ་	VERB
འི་	གི་	PART
མི་	མི་	PART
འཚམ་པ་	འཚམ་པ་	VERB
ར་	ལ་	PART
བཞག་	བཞག་	VERB
ན་	ལ་	PART
།		PUNCT
འཚམ་པ་	འཚམ་པ་	VERB
ར་	ལ་	PART
ཀ་	ཀ་	DET
འགྲོ་	འགྲོ་	VERB
།		PUNCT
མིང་	མིང་	NOUN
དང་ལ་	དང་ལ་	NO_POS
ས་	གིས་	PART
ཀ་	ཀ་	DET
བྱིན་པ་	བྱིན་པ་	VERB
ཆེ་	ཆེ་	VERB
ན་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
རང་དབང་	རང་དབང་	NOUN
ཡིན་	ཡིན་	NO_POS
།		PUNCT
སྨན་	སྨན་	NOUN
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
ལེན་པ་	ལེན་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
དང་	དང་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
ཕིང་		NON_WORD
ཆང་	ཆང་	NOUN
གིས་	གིས་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
མིང་བ་	མིང་བ་	NOUN
ཡན་	ཡན་	ADV
གྱིས་	གིས་	PART
བླངས་	བླངས་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
སྨན་	སྨན་	NOUN
ཚེ་བ་	ཚེ་བ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ལབ་	ལབ་	VERB
སྟེ་	སྟེ་	PART
འོང་	འོང་	VERB
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ལ་དོན་	ལ་དོན་	OTHER
གྲུབ་པ་	གྲུབ་པ་	VERB
ས་	གིས་	PART
མི་	མི་	PART
ཆོག་	ཆོག་	VERB
གམ་	གམ་	PART
།		PUNCT
ཞུ་	ཞུ་	VERB
ན་	ནས་	PART
བཏང་བ་	བཏང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
གཏམ་	གཏམ་	NOUN
དེ་	སྟེ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ར་	ལ་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ང་	ང་	PRON
འི་	གི་	PART
གཏམ་	གཏམ་	NOUN
དེ་	སྟེ་	PART
མགྱོགས་	མགྱོགས་	VERB
དྲགས་	དྲགས་	NO_POS
།		PUNCT
ཁོ་	ཁོ་	VERB
དེ་	སྟེ་	PART
ཟེ་	ཟེ་	VERB
དུ་	ལ་	PART
བྱུང་	བྱུང་	VERB
དོགས་	དོགས་	NO_POS
གསུངས་	གསུངས་	VERB
ལོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
རྟིང་	རྟིང་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
