form	lemma	POS	morph
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ས་	གིས་	PART
སྒྱུར་བ་	སྒྱུར་བ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་	བྱུང་	VERB
ན་	ལ་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
མགོན་	མགོན་	NOUN
དུ་	ལ་	PART
ངེས་པ་		
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
།།		PUNCT
ཞེ་	ཅེས་	PART
སོགས་	སོགས་	DET
མཚན་ལྟས་	མཚན་ལྟས་	NOUN
ཤིན་	ཤིན་	ADV
དུ་	ལ་	PART
བཟང་བ་	བཟང་བ་	VERB
ར་	ལ་	PART
བཅད་	བཅད་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
མཚན་	མཚན་	NOUN
ཡང་	ཀྱང་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དོན་གྲུབ་	དོན་གྲུབ་	PROPN
ཏུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
ལོ་	གོ་	PART
། །		PUNCT
ཡང་	ཀྱང་	PART
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
ན་རེ་	ན་རེ་	ADP
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
རྩོད་	རྩོད་	VERB
ལྡན་	ལྡན་	VERB
ཚེ་ལོ་	ཚེ་ལོ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
འི་	གི་	PART
དུས་	དུས་	NOUN
།		PUNCT
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ས་	གིས་	PART
སྒྱུར་བ་	སྒྱུར་བ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
མི་	མི་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ད་སྟེ་	ད་སྟེ་	NO_POS
ལོ་	གོ་	PART
སུམ་ཅུ་	སུམ་ཅུ་	OTHER
རྩ་	རྩ་	NUM
ལྔ་	ལྔ་	NUM
ན་	ནས་	PART
མངོན་པ་	མངོན་པ་	OTHER
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
འཚང་རྒྱ་བ་	འཚང་རྒྱ་བ་	NOUN
ལ་	ལ་	PART
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
མི་	མི་	PART
ཟ་	ཟ་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
བདག་	བདག་	PRON
ནི་	ནི་	NO_POS
རྒས་པ་	རྒས་པ་	VERB
ས་	གིས་	PART
འདི་	འདི་	DET
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
མི་	མི་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
འཆི་	འཆི་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
བྱེད་	བྱེད་	VERB
ལ་	ལ་	PART
།		PUNCT
ཚ་བོ་	ཚ་བོ་	NOUN
མེ་	མེ་	NOUN
ས་	གིས་	PART
སྦྱིན་	སྦྱིན་	VERB
ལ་	ལ་	PART
༑		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འདི་	འདི་	DET
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དུས་	དུས་	NOUN
ཁྱེད་	ཁྱེད་	PRON
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་	བྱུང་	VERB
ཞིག་	ཅིག་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ལྟ་	ལྟ་	OTHER
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
མེ་	མེ་	NOUN
ས་	གིས་	PART
བྱིན་	བྱིན་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
མཚན་	མཚན་	NOUN
ནི་	ནི་	NO_POS
འཕགས་པ་	འཕགས་པ་	VERB
ཀ་ཏ་ཡ་ན་	ཀ་ཏ་ཡ་ན་	NO_POS
འོ་	གོ་	PART
།།		PUNCT
ཤཱཀྱའི་		NON_WORD
རིགས་	རིགས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
གནོད་སྦྱིན་	གནོད་སྦྱིན་	NOUN
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
འཕེལ་	འཕེལ་	VERB
གྱི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
བྱོན་པ་	བྱོན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
ལྷ་		
ཕྱག་	ཕྱག་	NOUN
བྱ་	བྱ་	VERB
བྱུང་བ་	བྱུང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
བཅོམ་ལྡན་	བཅོམ་ལྡན་	NOUN
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འོ་	གོ་	PART
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལམ་	གམ་	PART
ན་	ལ་	PART
ཤཱཀྱའི་		NON_WORD
རིགས་	རིགས་	NOUN
གདུག་པ་	གདུག་པ་	ADJ
ཅན་	ཅན་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	PART
འཚེ་བ་	འཚེ་བ་	VERB
གཅིག་	གཅིག་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བཏུད་པ་	བཏུད་པ་	VERB
ས་	གིས་	PART
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
ཐུབ་པ་	ཐུབ་པ་	VERB
ཞེ་	ཅེས་	PART
གྲག་	གྲག་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
ཉིད་	ཉིད་	DET
ན་	ནས་	PART
ཡིག་	ཡིག་	NOUN
དཔོན་	དཔོན་	NOUN
སྲིན་པོ་	སྲིན་པོ་	NOUN
འི་	གི་	PART
གོ་	གོ་	PART
བྱ་ལས་	བྱ་ལས་	NO_POS
འབྲི་	འབྲི་	VERB
ཀློག་	ཀློག་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཤཱཀྱའི་		NON_WORD
སྲིད་སྒྲུབ་	སྲིད་སྒྲུབ་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྩྀས་		NON_WORD
དང་	དང་	NO_POS
།		PUNCT
བློན་པོ་	བློན་པོ་	NOUN
ལྷ་	ལྷ་	NOUN
ར་	ལ་	PART
བཅའ་	བཅའ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འཕོངས་	འཕོངས་	VERB
དང་	དང་	NO_POS
།		PUNCT
བྱང་སེམས་	བྱང་སེམས་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
ལེན་	ལེན་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
འི་	གི་	PART
གཉའ་བ་	གཉའ་བ་	NOUN
ར་	ལ་	PART
བཞོན་པ་	བཞོན་པ་	VERB
སོགས་	སོགས་	DET
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
རྣམས་	རྣམས་	DET
སློབ་པ་	སློབ་པ་	VERB
ར་	ལ་	PART
བརྩམ་པ་	བརྩམ་པ་	VERB
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
མཁྱེན་	མཁྱེན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ལྷས་བྱིན་	ལྷས་བྱིན་	PROPN
ལ་སོགས་	ལ་སོགས་	NO_POS
རྒྱལ་ཕྲན་	རྒྱལ་ཕྲན་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
།		PUNCT
ཨངྒ་		NON_WORD
མངྒ་		NON_WORD
དྷར་		NON_WORD
སྒྱུ་རྩལ་	སྒྱུ་རྩལ་	NOUN
འགྲན་	འགྲན་	NO_POS
དུས་	དུས་	NOUN
།		PUNCT
ཞབས་	ཞབས་	NOUN
ཀྱི་	གི་	PART
མཐེ་བོང་	མཐེ་བོང་	NOUN
གི་	གི་	PART
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
འི་	གི་	PART
རོ་	རོ་	NOUN
དཔག་ཚད་	དཔག་ཚད་	NOUN
གཅིག་	གཅིག་	NUM
གི་	གི་	PART
བ་	བ་	NOUN
ལ་	ལ་	PART
སྐྱུར་བ་	སྐྱུར་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ས་	ས་	ADP
གཤོང་	གཤོང་	NO_POS
ངེ་	ངེ་	NO_POS
སོང་བ་	སོང་བ་	VERB
སེར་སྐྱ་	སེར་སྐྱ་	PROPN
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
གྱི་	གི་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ན་	ལ་	PART
གླང་པོ་	གླང་པོ་	NOUN
གཤོང་	གཤོང་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
མད་	མདའ་	NOUN
འི་	གི་	PART
རྩལ་	རྩལ་	NOUN
འགྲན་པ་	འགྲན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
ལ་	ལ་	PART
བདུན་	བདུན་	NUM
ལྕགས་	ལྕགས་	NOUN
ཀྱི་	གི་	PART
ཕག་པ་	ཕག་པ་	OTHER
བདུན་	བདུན་	NUM
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཕུག་	ཕུག་	NOUN
ན་	ནས་	PART
།		PUNCT
མདའ་	མདའ་	NOUN
ཟུག་པ་	ཟུག་པ་	VERB
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ན་	ལ་	PART
མདའ་	མདའ་	NOUN
ཆུ་	ཆུ་	NOUN
ཁྲོན་པ་	ཁྲོན་པ་	NOUN
སྐྱེ་	སྐྱེ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
།		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
ཆུ་	ཆུ་	NOUN
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
རྐྱལ་	རྐྱལ་	VERB
དང་	དང་	NO_POS
ཤིང་སྡོང་	ཤིང་སྡོང་	NOUN
གཅོད་པ་	གཅོད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྩལ་	རྩལ་	NOUN
སྣ་	སྣ་	NOUN
གང་	གང་	NO_POS
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
སུ་	སུ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
འགྲན་པ་	འགྲན་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
ནུས་པ་	ནུས་པ་	VERB
ས་	གིས་	PART
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
རོལ་རྩེད་	རོལ་རྩེད་	OTHER
ཀྱི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
སྟཻ་		NON_WORD
གསུམ་པ་	གསུམ་པ་	NUM
འོ་	གོ་	PART
། །		PUNCT
བཞི་པ་	བཞི་པ་	ADJ
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
དགུང་ལོ་	དགུང་ལོ་	NOUN
བཅུ་བདུན་	བཅུ་བདུན་	NO_POS
བཞེས་པ་	བཞེས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
ལག་	ལག་	NOUN
ན་	ལ་	PART
བེ་ཅོན་	བེ་ཅོན་	NO_POS
གྱི་	གི་	PART
བུ་མོ་	བུ་མོ་	NOUN
གྲག་	གྲག་	VERB
འཛིན་མ་	འཛིན་མ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
ཉི་ཤུ་རྩ་གཉིས་པ་	ཉི་ཤུ་རྩ་གཉིས་པ་	NO_POS
འི་	གི་	PART
དུས་	དུས་	NOUN
།		PUNCT
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
དུ་	ལ་	PART
ལེགས་	ལེགས་	VERB
ཀྱི་	གི་	PART
བུ་མོ་	བུ་མོ་	NOUN
ས་	ས་	ADP
མཚོ་	མཚོ་	NOUN
མ་	མ་	PART
དང་	དང་	NO_POS
།		PUNCT
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
དགུ་	དགུ་	NUM
བཞེས་	བཞེས་	VERB
དུས་	དུས་	NOUN
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
སྒྲ་	སྒྲ་	NOUN
འི་	གི་	PART
བུ་མོ་	བུ་མོ་	NOUN
།		PUNCT
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
བཟའ་	བཟའ་	NOUN
རི་དྭགས་	རི་དྭགས་	NOUN
སྐྱེས་མ་	སྐྱེས་མ་	ADJ
རྣམས་	རྣམས་	DET
འཁོར་	འཁོར་	NOUN
ཉི་ཁྲི་	ཉི་ཁྲི་	OTHER
ཉི་ཁྲི་	ཉི་ཁྲི་	OTHER
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཁབ་	ཁབ་	NOUN
ཏུ་	ལ་	PART
བླངས་པ་	བླངས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
བཙུན་མོ་	བཙུན་མོ་	NOUN
ཁབ་	ཁབ་	NOUN
ཏུ་	ལ་	PART
བཞེས་པ་	བཞེས་པ་	VERB
འི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
སྟཻ་		NON_WORD
བཞི་པ་	བཞི་པ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
ལྔ་པ་	ལྔ་པ་	NUM
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ལོ་	གོ་	PART
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
དགུ་	དགུ་	NUM
འི་	གི་	PART
བ་	བ་	NOUN
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
ཚུལ་	ཚུལ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
བསྐྱངས་	བསྐྱངས་	NO_POS
ཤིང་	ཅིང་	PART
།		PUNCT
ཡབ་	ཡབ་	NOUN
ཀྱིས་	གིས་	PART
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ཆོ་	ཆོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡེངས་	ཡེངས་	NO_POS
ན་	ནས་	PART
།		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གྱི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	PART
བློ་	བློ་	NOUN
འབྲྀད་པ་	འབྲྀད་པ་	NON_WORD
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཞིང་པ་	ཞིང་པ་	NOUN
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
རྟོགས་	རྟོགས་	VERB
སུ་	ལ་	PART
བཅུག་པ་	བཅུག་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
ངོ་མཚར་བ་	ངོ་མཚར་བ་	ADJ
འི་	གི་	PART
ལྟ་	ལྟ་	NOUN
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
།		PUNCT
གང་	གང་	NO_POS
ཚེ་	ཚེ་	NOUN
ཐུབ་ཆེན་	ཐུབ་ཆེན་	NO_POS
ཞིང་པ་	ཞིང་པ་	NOUN
འི་	གི་	PART
གྲོང་	གྲོང་	NOUN
བཞུད་	བཞུད་	NO_POS
ཚེ་	ཚེ་	NOUN
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྲ་	སྲ་	NOUN
ལ་	ལ་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
མཛད་	མཛད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
རྟིང་	རྟིང་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཆིབས་པ་	ཆིབས་པ་	VERB
ངང་པ་	ངང་པ་	OTHER
གསེར་	གསེར་	NOUN
ལྡན་	ལྡན་	VERB
ལ་	ལ་	PART
ཆིབས་	ཆིབས་	VERB
།		PUNCT
འདུན་པ་	འདུན་པ་	PROPN
ས་	གིས་	PART
སྣ་ཁྲིད་	སྣ་ཁྲིད་	NO_POS
དེ་	སྟེ་	PART
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
གྱི་	གི་	PART
ཤར་ལྷོ་	ཤར་ལྷོ་	NOUN
ནུབ་	ནུབ་	ADV
རྣམས་	རྣམས་	DET
སུ་	ལ་	PART
།		PUNCT
ཉིན་	ཉིན་	NOUN
རཻ་		NON_WORD
བྱོན་པ་	བྱོན་པ་	VERB
ས་	གིས་	PART
ན་	ལ་	PART
རྒས་	རྒས་	NO_POS
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
འདུན་པ་	འདུན་པ་	PROPN
ས་	གིས་	PART
བརྡ་	བརྡ་	NOUN
སྦྱར་	སྦྱར་	VERB
།		PUNCT
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
སུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཉིན་	ཉིན་	NOUN
།		PUNCT
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
དགེ་སློང་	དགེ་སློང་	NOUN
དང་	དང་	NO_POS
མཇལ་	མཇལ་	NO_POS
།		PUNCT
བཞོན་པ་	བཞོན་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བབ་	བབ་	VERB
ཏེ་	སྟེ་	PART
ཕྱག་	ཕྱག་	NOUN
བྱ་	བྱ་	VERB
།		PUNCT
བདག་	བདག་	PRON
ཀྱང་	ཀྱང་	PART
འདི་ལྟར་	འདི་ལྟར་	NO_POS
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་	བྱུང་	VERB
ངོ་	གོ་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
དུ་	ལ་	PART
ལོག་	ལོག་	VERB
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་	བྱུང་	VERB
ལུགས་	ལུགས་	NOUN
ཇི་ལྟ་		
ལེགས་	ལེགས་	VERB
བསམ་པ་	བསམ་པ་	VERB
ཁོ་ན་	ཁོ་ན་	DET
སེམས་	སེམས་	NOUN
ཀྱིན་	གིན་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཡབ་	ཡབ་	NOUN
དང་	དང་	NO_POS
འཁོར་	འཁོར་	NOUN
འབངས་	འབངས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
བསླུ་བྲིད་	བསླུ་བྲིད་	OTHER
དང་	དང་	NO_POS
།		PUNCT
ཡེངས་	ཡེངས་	NO_POS
ཐབས་	ཐབས་	NOUN
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
མཚན་མཁན་	མཚན་མཁན་	NOUN
ན་རེ་	ན་རེ་	ADP
།		PUNCT
ད་	ད་	ADV
སྟཻ་		NON_WORD
ཞག་	ཞག་	NOUN
བདུན་	བདུན་	NUM
ལ་	ལ་	PART
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
མ་	མ་	PART
བྱུང་	བྱུང་	VERB
ན་	ལ་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ས་	གིས་	PART
སྒྱུར་བ་	སྒྱུར་བ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
ཟེར་བ་	ཟེར་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཡབ་	ཡབ་	NOUN
དང་	དང་	NO_POS
ཁུ་བོ་	ཁུ་བོ་	OTHER
མེས་པོ་	མེས་པོ་	NOUN
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
གི་	གི་	PART
ཕྱོགས་མཚམས་	ཕྱོགས་མཚམས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དཔུང་	དཔུང་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ན་	ནས་	PART
བསྲུངས་	བསྲུངས་	NO_POS
།		PUNCT
བཙུན་མོ་	བཙུན་མོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
གླུ་གར་	གླུ་གར་	NOUN
དང་	དང་	NO_POS
བཀུར་སྟི་	བཀུར་སྟི་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
ཐུགས་	ཐུགས་	NOUN
ཡེངས་	ཡེངས་	NO_POS
ཐབས་	ཐབས་	NOUN
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
།།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཞག་	ཞག་	NOUN
བདུན་པ་	བདུན་པ་	NUM
འི་	གི་	PART
སྲོད་	སྲོད་	ADV
ལ་	ལ་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
དགོངས་པ་	དགོངས་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
བཙུན་མོ་	བཙུན་མོ་	NOUN
དྲུག་	དྲུག་	NUM
ཁྲི་	ཁྲི་	NUM
བླང་པ་	བླང་པ་	NO_POS
ལ་	ལ་	PART
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
ཡང་	ཀྱང་	PART
མ་	མ་	PART
འགྲོགས་	འགྲོགས་	NO_POS
ན་	ལ་	PART
།		PUNCT
ཟས་གཙང་	ཟས་གཙང་	PROPN
གི་	གི་	PART
སྲ་	སྲ་	NOUN
ཀྱིས་	གིས་	PART
བུད་མེད་	བུད་མེད་	NOUN
བསྟེན་	བསྟེན་	VERB
མ་ནུ་	མ་ནུ་	NO_POS
ས་པ་	ས་པ་	PART
ས་	གིས་	PART
དབང་མེད་	དབང་མེད་	ADJ
དུ་	ལ་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
ཟེར་བ་	ཟེར་བ་	VERB
འི་	གི་	PART
ཡལ་ག་	ཡལ་ག་	NOUN
ཡོང་	ཡོང་	NO_POS
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་	སྟེ་	PART
སྤངས་པ་	སྤངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	སྟེ་	PART
ནུབ་	ནུབ་	ADV
བཙུན་མོ་	བཙུན་མོ་	NOUN
དམ་པ་	དམ་པ་	VERB
གྲག་	གྲག་	VERB
འཛིན་མ་	འཛིན་མ་	NOUN
དང་	དང་	NO_POS
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
གཟིམས་	གཟིམས་	NO_POS
སོ་	གོ་	PART
། །		PUNCT
སྲ་	སྲ་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཅན་	ཅན་	PART
འཛིན་	འཛིན་	VERB
ལྷུམས་	ལྷུམས་	NOUN
སུ་	ལ་	PART
ཞུགས་	ཞུགས་	VERB
སོ་	གོ་	PART
། །		PUNCT
ཐོ་རངས་	ཐོ་རངས་	ADV
ཀྱི་	གི་	PART
ཆ་	ཆ་	NOUN
ཟིན་པ་	ཟིན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
གྱིས་	གིས་	PART
སྐུལ་	སྐུལ་	NO_POS
ན་	ནས་	PART
།		PUNCT
རྟ་	རྟ་	NOUN
ངང་པ་	ངང་པ་	OTHER
གསེར་	གསེར་	NOUN
ལྡན་	ལྡན་	VERB
ལ་	ལ་	PART
ཆིབས་	ཆིབས་	VERB
ཡབ་	ཡབ་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
མནལ་	མནལ་	NOUN
དུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
ལ་	ལ་	PART
བསྐོར་བ་	བསྐོར་བ་	VERB
བྱ་	བྱ་	VERB
།		PUNCT
ཕྱི་ཕྱག་	ཕྱི་ཕྱག་	NOUN
བཙལ་	བཙལ་	NO_POS
ན་	ནས་	PART
།		PUNCT
འདུན་པ་	འདུན་པ་	PROPN
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རྟ་	རྟ་	NOUN
གཤམ་	གཤམ་	OTHER
དུ་	ལ་	PART
བཞོན་པ་	བཞོན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
བུ་	བུ་	NOUN
བཞི་	བཞི་	NUM
ས་	གིས་	PART
རྟ་	རྟ་	NOUN
འི་	གི་	PART
རྨིག་པ་	རྨིག་པ་	NOUN
རེ་རེ་	རེ་རེ་	DET
ན་	ནས་	PART
བཏེགས་		NON_WORD
ན་	ནས་	PART
།		PUNCT
དཀའ་ཐུབ་	དཀའ་ཐུབ་	NOUN
ཀྱི་	གི་	PART
ནགས་	ནགས་	NOUN
ལ་	ལ་	PART
གཏད་	གཏད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	PART
མྱུར་བ་	མྱུར་བ་	VERB
ར་	ལ་	PART
བྱོན་	བྱོན་	VERB
