form	lemma	POS	morph
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
སྐུ་	སྐུ་	NOUN
འཁྲུངས་	འཁྲུངས་	NO_POS
།		PUNCT
འདི་ཉིད་	འདི་ཉིད་	OTHER
ནི་	ནི་	NO_POS
དང་པོ་	དང་པོ་	ADJ
ཉིད་	ཉིད་	DET
ན་	ནས་	PART
སྦྱངས་པ་	སྦྱངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྐྱེས་སྟོབས་	སྐྱེས་སྟོབས་	NO_POS
ཀྱི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
མངའ་བ་	མངའ་བ་	VERB
ས་	གིས་	PART
།		PUNCT
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
ཉིད་	ཉིད་	DET
ན་	ནས་	PART
སློབ་གཉེར་	སློབ་གཉེར་	NOUN
གསན་	གསན་	NO_POS
སྦྱོང་	སྦྱོང་	VERB
མཛད་པ་	མཛད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
མཐོང་བ་	མཐོང་བ་	VERB
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
མཁྱེན་པ་	མཁྱེན་པ་	VERB
ཁོ་ན་	ཁོ་ན་	DET
བྱུང་	བྱུང་	VERB
།		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཁྱད་འཕགས་	ཁྱད་འཕགས་	OTHER
ཟེ་	ཟེ་	VERB
།		PUNCT
མཚན་	མཚན་	NOUN
ཡང་	ཀྱང་	PART
འཕཊ་པ་	འཕཊ་པ་	NON_WORD
ཞེ་	ཅེས་	PART
སུ་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
བཅུ་པ་	བཅུ་པ་	NUM
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
ས་པཎ་	ས་པཎ་	OTHER
གྱི་	གི་	PART
ཕྱག་ཕྱི་	ཕྱག་ཕྱི་	NOUN
ར་	ལ་	PART
བྱང་ངོས་	བྱང་ངོས་	OTHER
ལ་	ལ་	PART
བྱོན་པ་	བྱོན་པ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
དུ་	ལ་	PART
ཟུལ་		NON_WORD
ཕུ་	ཕུ་	VERB
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
ས་	གིས་	PART
མཁན་པོ་	མཁན་པོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཟུལ་		NON_WORD
ཕུ་	ཕུ་	NOUN
མཁན་ཆེན་	མཁན་ཆེན་	OTHER
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
བྱང་ཆུབ་པ་	བྱང་ཆུབ་པ་	NOUN
ས་	གིས་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
མཛད་	མཛད་	VERB
ན་	ནས་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་	བྱུང་	VERB
།		PUNCT
བྱང་ངོས་	བྱང་ངོས་	OTHER
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
སྡེ་	སྡེ་	NOUN
ར་	ལ་	PART
།		PUNCT
ཁུ་དབོན་པ་	ཁུ་དབོན་པ་	PROPN
ཕེབས་	ཕེབས་	NO_POS
དུས་	དུས་	NOUN
།		PUNCT
སེ་	སེ་	NO_POS
ཆེན་	ཆེན་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
ལུང་	ལུང་	NOUN
གིས་	གིས་	PART
བྱང་ངོས་	བྱང་ངོས་	OTHER
ན་	ལ་	PART
།		PUNCT
ས་སྐྱ་	ས་སྐྱ་	PROPN
བླ་མ་	བླ་མ་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ཁྱད་འཕགས་	ཁྱད་འཕགས་	OTHER
སླེབ་	སླེབ་	NO_POS
ཡོད་འདུག་པ་	ཡོད་འདུག་པ་	NO_POS
།		PUNCT
ངེད་	ངེད་	PRON
ཀྱི་	གི་	PART
བླ་མཆོད་	བླ་མཆོད་	NOUN
བྱེད་	བྱེད་	VERB
དགོས་	དགོས་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
།		PUNCT
ཆོས་རྗེ་པ་	ཆོས་རྗེ་པ་	NOUN
སྐུ་ན་	སྐུ་ན་	NOUN
ས་	གིས་	PART
བགྲེས་པ་	བགྲེས་པ་	VERB
ས་	གིས་	PART
མ་	མ་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འཕགས་པ་	འཕགས་པ་	VERB
ས་	གིས་	PART
རྒྱ་ནག་	རྒྱ་ནག་	PROPN
ཏུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
སེ་	སེ་	NO_POS
ཆེན་	ཆེན་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དང་	དང་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
ས་	གིས་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
མཉེས་	མཉེས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཧོར་	ཧོར་	PROPN
གྱི་	གི་	PART
རྟ་པ་	རྟ་པ་	NO_POS
བརྒྱ་སྐོར་	བརྒྱ་སྐོར་	NO_POS
གཅིག་	གཅིག་	NUM
བྱང་ངོས་	བྱང་ངོས་	OTHER
ལ་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
ན་	ནས་	PART
ས་སྐྱ་པ་	ས་སྐྱ་པ་	PROPN
དང་	དང་	NO_POS
ཡོན་མཆོད་	ཡོན་མཆོད་	NO_POS
དུ་	ལ་	PART
འབྲེལ་	འབྲེལ་	VERB
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
བརྟག་པ་	བརྟག་པ་	VERB
མཛད་	མཛད་	VERB
རིན་	རིན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྱང་ངོས་	བྱང་ངོས་	OTHER
སུ་	ལ་	PART
ཆོས་རྗེ་པ་	ཆོས་རྗེ་པ་	NOUN
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
དགོངས་པ་	དགོངས་པ་	VERB
རྫོགས་	རྫོགས་	VERB
ཐབས་	ཐབས་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྒྱ་	རྒྱ་	NOUN
ཧོར་	ཧོར་	PROPN
གྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དུ་	ལ་	PART
།		PUNCT
ལོ་	གོ་	PART
མང་བ་	མང་བ་	VERB
ར་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
ཉེ་	ཉེ་	NUM
གཅིག་པ་	གཅིག་པ་	ADJ
ཤིང་མོ་	ཤིང་མོ་	NO_POS
ཡོ་	ཡོ་	NOUN
ལོ་ཟླ་བ་	ལོ་ཟླ་བ་	OTHER
ལྔ་པ་	ལྔ་པ་	NUM
འི་	གི་	PART
ཚེས་བཅུ་	ཚེས་བཅུ་	OTHER
འི་	གི་	PART
ཉིན་	ཉིན་	NOUN
།		PUNCT
རྒྱ་ཡུལ་	རྒྱ་ཡུལ་	NO_POS
གྱི་	གི་	PART
ཧེ་	ཧེ་	INTJ
ཙེ་	ཙེ་	NO_POS
ཧུ་	ཧུ་	NO_POS
དང་	དང་	NO_POS
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
ར་	ལ་	PART
།		PUNCT
ཕྱྭ་པ་	ཕྱྭ་པ་	NON_WORD
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སེང་གེ་	སེང་གེ་	NOUN
ས་	གིས་	PART
ཐོག་དྲངས་པ་	ཐོག་དྲངས་པ་	ADJ
འི་	གི་	PART
མཁན་སློབ་	མཁན་སློབ་	NOUN
གསང་སྟོན་	གསང་སྟོན་	NOUN
དད་	དད་	VERB
དགེ་	དགེ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བཟང་	བཟང་	VERB
ལ་	ལ་	PART
མང་བ་	མང་བ་	VERB
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	ལ་	PART
བསྙེན་པ་	བསྙེན་པ་	VERB
ར་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
ཏ་	ཏ་	OTHER
འི་	གི་	PART
ཏུར་	ཏུར་	NO_POS
བྱོན་	བྱོན་	VERB
ན་	ནས་	PART
།		PUNCT
སེ་	སེ་	NO_POS
ཆེན་	ཆེན་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
སྲ་	སྲ་	NOUN
བཅའ་	བཅའ་	VERB
ལ་	ལ་	PART
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
དབང་	དབང་	NOUN
མོ་	གོ་	PART
ཆེ་	ཆེ་	VERB
བསྐུར་	བསྐུར་	NO_POS
།		PUNCT
ཏི་	ཏི་	NO_POS
ཤྲིའི་		NON_WORD
མཚན་	མཚན་	NOUN
གསོལ་	གསོལ་	VERB
།		PUNCT
དབུ་	དབུ་	NOUN
གཙང་	གཙང་	PROPN
གི་	གི་	PART
ཁྲི་སྐོར་	ཁྲི་སྐོར་	NO_POS
བཅུ་གསུམ་	བཅུ་གསུམ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དབང་ཡོན་	དབང་ཡོན་	NOUN
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ཕུལ་	ཕུལ་	VERB
།		PUNCT
ཧོར་	ཧོར་	PROPN
ས་སྐྱ་པ་	ས་སྐྱ་པ་	PROPN
ཡོན་མཆོད་	ཡོན་མཆོད་	NO_POS
དུ་	ལ་	PART
འབྲེལ་	འབྲེལ་	VERB
།		PUNCT
བོད་ཡུལ་	བོད་ཡུལ་	PROPN
གོ་	གོ་	PART
པེ་	པེ་	NO_POS
ལེ་	ལེ་	NO_POS
འི་	གི་	PART
མངའ་འོག་	མངའ་འོག་	NO_POS
ཏུ་	ལ་	PART
ཚུད་པ་	ཚུད་པ་	VERB
འི་	གི་	PART
སྙན་གྲགས་	སྙན་གྲགས་	NOUN
བརྗོད་པ་	བརྗོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འཇའ་མོ་	འཇའ་མོ་	NO_POS
འཛུགས་པ་	འཛུགས་པ་	VERB
ལ་	ལ་	PART
མི་ཆེན་	མི་ཆེན་	NOUN
ད་	ད་	ADV
ས་	གིས་	PART
སྨན་	སྨན་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ས་སྐྱ་	ས་སྐྱ་	PROPN
མན་	མན་	OTHER
ལ་	ལ་	PART
མངགས་	མངགས་	NO_POS
།		PUNCT
སེ་	སེ་	NO_POS
ཆེན་	ཆེན་	NO_POS
གྱིས་	གིས་	PART
གསེར་ཡིག་པ་	གསེར་ཡིག་པ་	NO_POS
བོད་	བོད་	PROPN
ལ་	ལ་	PART
བཏང་བ་	བཏང་བ་	VERB
འི་	གི་	PART
སྔོན་མ་	སྔོན་མ་	ADV
དེ་	སྟེ་	PART
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་ལོ་	ཕྱི་ལོ་	OTHER
མེ་ཕོ་	མེ་ཕོ་	OTHER
འབྲུག་	འབྲུག་	NOUN
ལ་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
དབུ་	དབུ་	NOUN
གཙང་	གཙང་	PROPN
དུ་	ལ་	PART
ཕེབས་	ཕེབས་	NO_POS
།		PUNCT
ལོ་	གོ་	PART
དེ་	སྟེ་	PART
ལ་	ལ་	PART
དཔོན་	དཔོན་	NOUN
ཆེན་	ཆེན་	NO_POS
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
བཟང་པོ་	བཟང་པོ་	ADJ
ས་	གིས་	PART
།		PUNCT
ལྷ་ཁང་	ལྷ་ཁང་	NOUN
ཆེན་	ཆེན་	NO_POS
མོ་	མོ་	PRON
འི་	གི་	PART
འགྲམ་	འགྲམ་	NOUN
གཞི་	གཞི་	NOUN
བཏིང་	བཏིང་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ད་ལྟ་	ད་ལྟ་	OTHER
ཤིང་ཕོ་	ཤིང་ཕོ་	NO_POS
སྟག་ལོ་	སྟག་ལོ་	PROPN
སྲོག་	སྲོག་	NOUN
སྨེ་	སྨེ་	NO_POS
བརྒྱད་	བརྒྱད་	NUM
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
དབུ་	དབུ་	NOUN
ན་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
འདི་	འདི་	DET
ཡན་	ཡན་	ADV
ལ་	ལ་	PART
།		PUNCT
ལོ་	གོ་	PART
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
བརྒྱད་ཅུ་	བརྒྱད་ཅུ་	NO_POS
གྱ་	གྱ་	NOUN
གཅིག་	གཅིག་	NUM
སོང་	སོང་	VERB
འདུག་ས་	འདུག་ས་	VERB
སྐྱ་	སྐྱ་	VERB
འི་	གི་	PART
འགྲམ་	འགྲམ་	NOUN
འདིང་བ་	འདིང་བ་	NO_POS
དང་	དང་	NO_POS
ལྷ་ཁང་	ལྷ་ཁང་	NOUN
གི་	གི་	PART
བ་	བ་	NOUN
ན་	ལ་	PART
ལོ་	གོ་	PART
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
བརྒྱད་ཅུ་	བརྒྱད་ཅུ་	NO_POS
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
འདུག་	འདུག་	VERB
དེ་	སྟེ་	PART
རྟིང་	རྟིང་	NO_POS
ཡང་	ཀྱང་	PART
བླ་མ་	བླ་མ་	NOUN
འདི་	འདི་	DET
གོང་	གོང་	NOUN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
སྲ་	སྲ་	NOUN
བཅའ་	བཅའ་	VERB
ལ་	ལ་	PART
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
འི་	གི་	PART
དབང་ཡོན་	དབང་ཡོན་	NOUN
བར་མ་	བར་མ་	ADJ
ལ་	ལ་	PART
བོད་	བོད་	PROPN
ཆོལ་ཁ་	ཆོལ་ཁ་	NO_POS
གསུམ་པོ་	གསུམ་པོ་	NUM
ཕུལ་	ཕུལ་	VERB
།		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ལ་	ལ་	PART
རྒྱ་	རྒྱ་	NOUN
འི་	གི་	PART
ཡུར་མ་	ཡུར་མ་	NOUN
ཆེན་	ཆེན་	NO_POS
མོ་	གོ་	PART
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
བཅད་	བཅད་	VERB
།		PUNCT
བསྔོ་བ་	བསྔོ་བ་	VERB
ས་	གིས་	PART
རྒྱ་	རྒྱ་	VERB
བཏབ་	བཏབ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
འདུག་	འདུག་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
མཐའ་	མཐའ་	NOUN
ཡ་		
མངའ་བ་	མངའ་བ་	VERB
ས་	གིས་	PART
།		PUNCT
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
རྒྱ་ཆེན་པོ་	རྒྱ་ཆེན་པོ་	ADJ
མཛད་	མཛད་	VERB
ཚུལ་	ཚུལ་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
ཆེན་	ཆེན་	NO_POS
མོ་	གོ་	PART
ན་	ལ་	PART
གསལ་	གསལ་	VERB
ལོ་	གོ་	PART
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
གདན་ས་	གདན་ས་	NOUN
ལོ་	གོ་	PART
སོ་	གོ་	PART
དྲུག་	དྲུག་	NUM
མཛད་	མཛད་	VERB
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
ཞེ་	ཞེ་	PART
དྲུག་	དྲུག་	NUM
ལྕགས་ཕོ་	ལྕགས་ཕོ་	NO_POS
འབྲུག་ལོ་	འབྲུག་ལོ་	NO_POS
སྨལ་ཟླ་བ་	སྨལ་ཟླ་བ་	NO_POS
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཉེ་	ཉེ་	NUM
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
སྔ་	སྔ་	ADV
གྲོ་	གྲོ་	NOUN
ཉི་མ་	ཉི་མ་	NOUN
མེ་བཞི་	མེ་བཞི་	NO_POS
འཕྲད་པ་	འཕྲད་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
ལ་	ལ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
ཤོམས་	ཤོམས་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
སྐྱིལ་མོ་ཀྲུང་	སྐྱིལ་མོ་ཀྲུང་	NOUN
མཛད་	མཛད་	VERB
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ར་	ལ་	PART
སྣོལ་	སྣོལ་	NO_POS
ན་	ནས་	PART
།		PUNCT
རྩེ་གཅིག་	རྩེ་གཅིག་	ADJ
ཏུ་	ལ་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	PART
ངོ་མཚར་བ་	ངོ་མཚར་བ་	ADJ
འི་	གི་	PART
ལྟ་	ལྟ་	NOUN
དུ་མ་	དུ་མ་	ADJ
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ས་སྐྱ་	ས་སྐྱ་	PROPN
འི་	གི་	PART
ལྷ་ཁང་	ལྷ་ཁང་	NOUN
བླ་བྲང་	བླ་བྲང་	OTHER
དུ་	ལ་	PART
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
སོ་	གོ་	PART
།།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
གཅུང་པོ་	གཅུང་པོ་	NOUN
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཕྱག་	ཕྱག་	NOUN
ན་	ལ་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཡབ་	ཡབ་	NOUN
དགུང་ལོ་	དགུང་ལོ་	NOUN
དྲུག་ཅུ་པ་	དྲུག་ཅུ་པ་	NUM
འི་	གི་	PART
དུས་	དུས་	NOUN
།		PUNCT
ས་མོ་	ས་མོ་	NO_POS
ཕག་	ཕག་	NOUN
ལ་	ལ་	PART
སྐུ་	སྐུ་	NOUN
འཁྲུངས་	འཁྲུངས་	NO_POS
ཤིང་	ཅིང་	PART
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
འི་	གི་	PART
དུས་	དུས་	NOUN
བྱང་ངོས་	བྱང་ངོས་	OTHER
ལ་	ལ་	PART
ཆོས་རྗེ་པ་	ཆོས་རྗེ་པ་	NOUN
འི་	གི་	PART
ཕྱག་ཕྱི་	ཕྱག་ཕྱི་	NOUN
ར་	ལ་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
ས་སྐྱ་པ་	ས་སྐྱ་པ་	PROPN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
དབོན་པོ་	དབོན་པོ་	NOUN
མཆེད་	མཆེད་	NOUN
གཉིས་	གཉིས་	NUM
སྐུ་ན་	སྐུ་ན་	NOUN
ཕྲ་བ་	ཕྲ་བ་	VERB
ས་	གིས་	PART
འབྱོན་	འབྱོན་	NO_POS
མི་	མི་	PART
ཐུབ་	ཐུབ་	VERB
འཇོག་པ་	འཇོག་པ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
འི་	གི་	PART
གསུང་	གསུང་	VERB
ན་	ནས་	PART
།		PUNCT
སྒོ་ང་	སྒོ་ང་	NOUN
བྱ་	བྱ་	VERB
འི་	གི་	PART
དྲོད་	དྲོད་	NOUN
ལ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
ཁྲིད་	ཁྲིད་	VERB
།		PUNCT
བཞག་	བཞག་	VERB
ན་	ལ་	PART
ཕྱི་	ཕྱི་	VERB
མི་	མི་	PART
མཇལ་བ་	མཇལ་བ་	VERB
ར་	ལ་	PART
མཁྱེན་པ་	མཁྱེན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
འདུགསྐུ་		NON_WORD
ན་	ལ་	PART
ཕྲ་མོ་	ཕྲ་མོ་	ADJ
དེ་ནས་	དེ་ནས་	NO_POS
ཕ་	ཕ་	NOUN
ཀྱི་	གི་	PART
རྒོལ་བ་	རྒོལ་བ་	VERB
ཚར་གཅོད་	ཚར་གཅོད་	NOUN
ཅིང་	ཅིང་	PART
།		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
སྦྱོར་སྒྲོལ་	སྦྱོར་སྒྲོལ་	NOUN
ཐུབ་པ་	ཐུབ་པ་	VERB
འི་	གི་	PART
ངོ་མཚར་	ངོ་མཚར་	ADJ
ཅན་	ཅན་	PART
ཅིག་	ཅིག་	PART
བྱུང་	བྱུང་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
ཆོས་རྗེ་པ་	ཆོས་རྗེ་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཅེན་	གཅེན་	NOUN
ལ་	ལ་	PART
དབང་	དབང་	NOUN
དང་	དང་	NO_POS
གདམས་པ་	གདམས་པ་	VERB
མང་	མང་	VERB
དུ་	ལ་	PART
ཞུ་	ཞུ་	VERB
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
གོ་	གོ་	PART
དན་	དན་	OTHER
གྱི་	གི་	PART
ཧོར་	ཧོར་	PROPN
ཆ་	ཆ་	NOUN
ས་	གིས་	PART
སུ་	ལ་	PART
བཅུག་	བཅུག་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
དཔོན་མོ་	དཔོན་མོ་	NO_POS
བུདྡྷ་		NON_WORD
མེ་	མེ་	NOUN
ག་	ག་	PRON
དུན་	དུན་	NO_POS
གནང་	གནང་	NO_POS
།		PUNCT
སེ་	སེ་	NO_POS
ཆེན་	ཆེན་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དང་	དང་	NO_POS
མཇལ་	མཇལ་	NO_POS
ན་	ནས་	PART
།		PUNCT
པའེ་		NON_WORD
ལེན་	ལེན་	VERB
དབང་	དབང་	NOUN
གི་	གི་	PART
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གསེར་ཐམ་	གསེར་ཐམ་	NO_POS
ཐོང་	ཐོང་	VERB
ཇི་	ཇི་	NO_POS
གཡས་གཡོན་	གཡས་གཡོན་	NOUN
གྱི་	གི་	PART
ཁྲིམས་ར་	ཁྲིམས་ར་	NO_POS
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
གནང་	གནང་	NO_POS
།		PUNCT
བོད་	བོད་	PROPN
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
བསྐོས་	བསྐོས་	NO_POS
།		PUNCT
སྤྱི་		
བོད་	བོད་	PROPN
དང་	དང་	NO_POS
སྒཽས་		NON_WORD
ས་སྐྱ་པ་	ས་སྐྱ་པ་	PROPN
ལ་	ལ་	PART
དབང་	དབང་	NOUN
གི་	གི་	PART
ལུང་	ལུང་	NOUN
ལས་ཀ་	ལས་ཀ་	OTHER
གནང་བ་	གནང་བ་	NO_POS
འི་	གི་	PART
སྔ་མ་	སྔ་མ་	ADJ
འདི་	འདི་	DET
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
དགུང་ལོ་	དགུང་ལོ་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
དགུ་པ་	དགུ་པ་	ADJ
།		PUNCT
མེ་མོ་ཡོས་	མེ་མོ་ཡོས་	NOUN
ལོ་ཟླ་བ་	ལོ་ཟླ་བ་	OTHER
བདུན་པ་	བདུན་པ་	NUM
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	PART
དཔེ་ཁང་	དཔེ་ཁང་	NO_POS
གཟིམས་	གཟིམས་	NO_POS
ཁང་	ཁང་	NOUN
དུ་	ལ་	PART
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
སོ་	གོ་	PART
། །		PUNCT
མ་	མ་	PART
གཅིག་	གཅིག་	NUM
ཇོ་མོ་	ཇོ་མོ་	NOUN
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	PART
སྲ་	སྲ་	NOUN
ལྕམ་སྲིང་	ལྕམ་སྲིང་	NOUN
གཉིས་	གཉིས་	NUM
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
གཅེན་	གཅེན་	NOUN
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
རིན་ཆེན་	རིན་ཆེན་	OTHER
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཡབ་	ཡབ་	NOUN
དགུང་ལོ་	དགུང་ལོ་	NOUN
སོ་	གོ་	PART
གཅིག་པ་	གཅིག་པ་	ADJ
འི་	གི་	PART
དུས་	དུས་	NOUN
